ein;zip;tax_year;revenue_amt
113******;15********;;*****
113******;15********;2017;0     *****
113******;19********;2017;0     *****
113******;18********;;*****
113******;18********;2016;0     *****
113******;19********;2017;0     *****
*;*;*;*
113******;16********;2017;0     *****
113******;17********;;*****
113******;15********;2016;0     *****
113******;17********;;*****
*;*;*;*
*;*;*;*
113******;19********;;*****
113******;16********;2017;0     *****
113******;15********;2016;0     *****
113******;19********;2016;0     *****
*;*;*;*
113******;15********;2016;0     *****
*;*;*;*
*;*;*;*
113******;19********;;*****
*;*;*;*
113******;15********;2017;0     *****
113******;17********;2017;0     *****
113******;19********;;*****
*;*;*;*
*;*;*;*
113******;17********;2017;0     *****
*;*;*;*
*;*;*;*
113******;17********;2013;*****
*;*;*;*
*;*;*;*
113******;19********;2016;0     *****
113******;17********;2017;0     *****
*;*;*;*
113******;19********;2017;0     *****
113******;19********;;*****
113******;15********;2016;0     *****
113******;15********;;*****
113******;17********;;*****
113******;15********;2017;0     *****
113******;15********;;*****
113******;18********;2017;0     *****
*;*;*;*
113******;15********;;*****
113******;18********;2017;0     *****
*;*;*;*
*;*;*;*
113******;19********;2017;0     *****
113******;16********;2016;0     *****
113******;15********;2017;0     *****
113******;19********;2014;0     *****
113******;19********;2016;0     *****
113******;18********;;*****
*;*;*;*
113******;19********;2016;0     *****
113******;18********;2016;0     *****
113******;16********;2017;0     *****
113******;15********;2016;0     *****
*;*;*;*
*;*;*;*
113******;16********;2017;0     *****
113******;19********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
116******;19********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
116******;15********;2017;*****
116******;15********;2017;*****
116******;15********;2017;*****
116******;15********;2017;*****
116******;15********;2017;*****
*;*;*;*
116******;19********;2016;*****
*;*;*;*
116******;19********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
133******;19********;2017;*****
133******;15********;2017;*****
133******;15********;2017;*****
*;*;*;*
133******;19********;2017;*****
133******;19********;2016;0     *****
*;*;*;*
*;*;*;*
133******;19********;2016;*****
133******;15********;2016;*****
133******;15********;2016;*****
*;*;*;*
*;*;*;*
133******;15********;2017;*****
*;*;*;*
133******;19********;2016;0     *****
133******;19********;2016;*****
133******;18********;2016;0     *****
*;*;*;*
*;*;*;*
133******;19********;;*****
*;*;*;*
133******;18********;2016;0     *****
*;*;*;*
133******;15********;2017;*****
*;*;*;*
*;*;*;*
133******;15********;2016;*****
*;*;*;*
133******;19********;2016;0     *****
*;*;*;*
133******;18********;2016;0     *****
*;*;*;*
133******;15********;2017;*****
133******;15********;2017;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
133******;18********;;*****
133******;15********;2016;*****
133******;19********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
133******;19********;;*****
*;*;*;*
133******;19********;2016;0     *****
*;*;*;*
*;*;*;*
133******;19********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
133******;18********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
133******;19********;2016;0     *****
134******;18********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
134******;19********;2016;*****
134******;18********;2016;0     *****
*;*;*;*
134******;19********;2016;0     *****
134******;15********;2016;0     *****
*;*;*;*
134******;17********;2017;0     *****
134******;19********;;*****
134******;17********;;*****
134******;18********;2016;0     *****
134******;18********;;*****
*;*;*;*
134******;19********;;*****
134******;19********;2016;*****
134******;16********;2017;0     *****
134******;17********;;*****
134******;17********;;*****
134******;16********;2017;0     *****
*;*;*;*
134******;19********;2016;0     *****
*;*;*;*
*;*;*;*
134******;17********;2017;0     *****
134******;17********;2016;0     *****
134******;19********;2016;0     *****
*;*;*;*
*;*;*;*
134******;18********;2017;0     *****
134******;15********;2016;0     *****
134******;17********;2017;0     *****
134******;16********;;*****
*;*;*;*
134******;19********;2017;0     *****
*;*;*;*
134******;19********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
134******;18********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
134******;19********;2017;0     *****
*;*;*;*
134******;15********;2017;0     *****
134******;19********;2017;0     *****
134******;17********;2016;0     *****
134******;18********;2016;0     *****
*;*;*;*
134******;19********;;*****
134******;15********;2017;0     *****
134******;17********;2016;0     *****
*;*;*;*
*;*;*;*
134******;15********;2016;0     *****
*;*;*;*
*;*;*;*
134******;19********;;*****
134******;19********;2016;0     *****
134******;16********;2016;0     *****
134******;16********;2016;0     *****
134******;15********;;*****
134******;19********;2017;0     *****
134******;19********;2016;0     *****
134******;16********;;*****
134******;19********;2016;0     *****
134******;15********;2017;0     *****
134******;15********;;*****
*;*;*;*
*;*;*;*
134******;19********;2016;0     *****
*;*;*;*
134******;17********;;*****
*;*;*;*
134******;15********;2017;0     *****
134******;17********;;*****
134******;18********;;*****
*;*;*;*
135******;19********;;*****
135******;19********;;*****
135******;19********;;*****
*;*;*;*
135******;19********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
*;*;*;*
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;19********;2016;*****
136******;18********;2016;*****
136******;15********;2016;*****
*;*;*;*
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2016;*****
*;*;*;*
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;19********;;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;19********;2017;*****
136******;19********;2017;*****
136******;15********;2016;*****
136******;15********;2016;*****
*;*;*;*
136******;19********;2016;*****
136******;17********;2017;*****
136******;18********;2016;*****
136******;19********;2017;*****
136******;18********;2016;*****
136******;15********;2016;*****
*;*;*;*
136******;15********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;19********;2016;*****
136******;15********;2017;*****
136******;15********;2016;*****
*;*;*;*
136******;19********;2016;*****
136******;19********;2016;*****
136******;15********;2016;*****
*;*;*;*
136******;19********;2016;*****
*;*;*;*
136******;15********;2016;*****
136******;15********;2016;*****
136******;19********;;*****
136******;15********;2016;*****
*;*;*;*
136******;17********;2017;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;18********;2016;*****
*;*;*;*
*;*;*;*
136******;15********;2016;*****
136******;19********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
*;*;*;*
*;*;*;*
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;19********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2017;*****
*;*;*;*
136******;15********;2016;*****
136******;15********;2017;*****
136******;15********;2016;*****
136******;15********;2017;*****
137******;15********;2017;*****
137******;15********;2017;*****
*;*;*;*
137******;15********;2016;*****
137******;15********;2016;*****
137******;15********;2017;*****
137******;15********;2017;*****
137******;15********;2017;*****
137******;15********;2016;*****
137******;15********;2016;*****
137******;15********;2017;*****
137******;15********;2016;*****
137******;15********;2016;*****
137******;15********;2017;*****
137******;15********;2017;*****
137******;15********;2017;*****
137******;18********;2016;*****
137******;15********;2016;*****
137******;19********;2016;*****
137******;15********;2016;*****
137******;15********;2017;*****
137******;15********;2017;*****
137******;19********;2016;*****
137******;15********;2016;*****
137******;15********;2016;*****
*;*;*;*
137******;15********;2017;*****
137******;15********;2017;*****
*;*;*;*
137******;15********;2017;*****
137******;15********;2017;*****
137******;15********;2016;*****
137******;18********;2016;*****
137******;15********;2016;*****
*;*;*;*
141******;15********;2017;0     *****
*;*;*;*
*;*;*;*
141******;15********;2016;*****
141******;19********;2017;0     *****
141******;19********;2017;0     *****
141******;19********;;*****
141******;18********;2016;*****
*;*;*;*
141******;19********;2016;0     *****
141******;15********;2016;*****
141******;19********;;*****
*;*;*;*
*;*;*;*
141******;18********;2017;0     *****
141******;15********;;*****
*;*;*;*
141******;17********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
141******;17********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
141******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
141******;19********;;*****
*;*;*;*
141******;19********;2017;0     *****
*;*;*;*
141******;19********;;*****
*;*;*;*
*;*;*;*
141******;15********;;*****
141******;19********;2016;0     *****
141******;18********;2016;0     *****
*;*;*;*
141******;15********;2016;0     *****
*;*;*;*
*;*;*;*
141******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
141******;18********;;*****
*;*;*;*
141******;18********;2017;0     *****
141******;19********;2017;0     *****
141******;16********;2017;0     *****
141******;17********;2017;0     *****
*;*;*;*
*;*;*;*
141******;17********;2016;0     *****
*;*;*;*
141******;19********;;*****
141******;15********;2016;0     *****
*;*;*;*
141******;19********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
141******;16********;;*****
141******;19********;2016;0     *****
*;*;*;*
141******;19********;2017;0     *****
141******;19********;;*****
141******;16********;;*****
*;*;*;*
141******;19********;2017;0     *****
141******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
141******;17********;2017;0     *****
*;*;*;*
*;*;*;*
141******;18********;2016;0     *****
141******;16********;2016;0     *****
*;*;*;*
141******;19********;2017;0     *****
*;*;*;*
141******;19********;2017;0     *****
141******;18********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
141******;16********;2017;0     *****
141******;19********;;*****
141******;17********;;*****
*;*;*;*
141******;16********;2016;0     *****
141******;18********;2016;*****
141******;19********;2016;0     *****
*;*;*;*
141******;15********;2016;0     *****
141******;19********;2016;0     *****
*;*;*;*
141******;18********;;*****
141******;18********;2017;0     *****
141******;15********;2016;*****
141******;19********;2016;0     *****
141******;17********;2017;0     *****
141******;17********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;19********;2016;*****
146******;19********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
146******;15********;2016;*****
*;*;*;*
*;*;*;*
146******;15********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
150******;18********;2017;0     *****
*;*;*;*
*;*;*;*
150******;18********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
156******;18********;2016;*****
156******;18********;2016;*****
156******;18********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
161******;16********;;*****
*;*;*;*
161******;17********;2017;0     *****
161******;19********;;*****
161******;19********;;*****
161******;16********;2017;0     *****
161******;19********;;*****
161******;18********;2016;0     *****
*;*;*;*
161******;16********;2016;0     *****
161******;18********;2016;*****
161******;19********;;*****
161******;18********;2016;*****
*;*;*;*
161******;19********;;*****
161******;16********;2017;0     *****
161******;18********;2016;0     *****
161******;18********;2016;0     *****
161******;19********;2016;0     *****
*;*;*;*
161******;18********;2016;*****
161******;18********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
161******;18********;2017;0     *****
161******;18********;2016;0     *****
161******;17********;2015;0     *****
161******;17********;2016;0     *****
161******;18********;2016;*****
*;*;*;*
161******;17********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
161******;17********;2016;0     *****
161******;19********;2016;0     *****
